date,month_year,station_name,station_id,latitude,longitude,elevation_ft,huc6,swe_in,median_swe_1991_2020_in,snow_depth_in,median_snow_depth_1991_2020_in
2016-09-01,Sep 2016,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2016-10-01,Oct 2016,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2016-11-01,Nov 2016,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,1.3,0.0,
2016-12-01,Dec 2016,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.9,4.1,9.0,
2017-01-01,Jan 2017,Beaver Creek,328,44.94966,-111.35852,7820,100200,5.3,8.0,29.0,
2017-02-01,Feb 2017,Beaver Creek,328,44.94966,-111.35852,7820,100200,8.1,11.0,39.0,
2017-03-01,Mar 2017,Beaver Creek,328,44.94966,-111.35852,7820,100200,14.9,14.8,60.0,
2017-04-01,Apr 2017,Beaver Creek,328,44.94966,-111.35852,7820,100200,17.9,17.0,55.0,
2017-05-01,May 2017,Beaver Creek,328,44.94966,-111.35852,7820,100200,20.3,18.3,59.0,
2017-06-01,Jun 2017,Beaver Creek,328,44.94966,-111.35852,7820,100200,6.9,6.0,17.0,
2017-07-01,Jul 2017,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2017-08-01,Aug 2017,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2017-09-01,Sep 2017,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2017-10-01,Oct 2017,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.2,0.0,0.0,
2017-11-01,Nov 2017,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.5,1.3,2.0,
2017-12-01,Dec 2017,Beaver Creek,328,44.94966,-111.35852,7820,100200,5.3,4.1,23.0,
2018-01-01,Jan 2018,Beaver Creek,328,44.94966,-111.35852,7820,100200,8.4,8.0,43.0,
2018-02-01,Feb 2018,Beaver Creek,328,44.94966,-111.35852,7820,100200,11.6,11.0,46.0,
2018-03-01,Mar 2018,Beaver Creek,328,44.94966,-111.35852,7820,100200,15.6,14.8,58.0,
2018-04-01,Apr 2018,Beaver Creek,328,44.94966,-111.35852,7820,100200,19.5,17.0,65.0,
2018-05-01,May 2018,Beaver Creek,328,44.94966,-111.35852,7820,100200,21.9,18.3,65.0,
2018-06-01,Jun 2018,Beaver Creek,328,44.94966,-111.35852,7820,100200,4.1,6.0,12.0,
2018-07-01,Jul 2018,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2018-08-01,Aug 2018,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2018-09-01,Sep 2018,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2018-10-01,Oct 2018,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2018-11-01,Nov 2018,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.3,1.3,2.0,
2018-12-01,Dec 2018,Beaver Creek,328,44.94966,-111.35852,7820,100200,4.5,4.1,22.0,
2019-01-01,Jan 2019,Beaver Creek,328,44.94966,-111.35852,7820,100200,6.4,8.0,32.0,
2019-02-01,Feb 2019,Beaver Creek,328,44.94966,-111.35852,7820,100200,9.5,11.0,49.0,
2019-03-01,Mar 2019,Beaver Creek,328,44.94966,-111.35852,7820,100200,17.3,14.8,73.0,
2019-04-01,Apr 2019,Beaver Creek,328,44.94966,-111.35852,7820,100200,18.2,17.0,61.0,
2019-05-01,May 2019,Beaver Creek,328,44.94966,-111.35852,7820,100200,18.1,18.3,50.0,
2019-06-01,Jun 2019,Beaver Creek,328,44.94966,-111.35852,7820,100200,6.5,6.0,19.0,
2019-07-01,Jul 2019,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2019-08-01,Aug 2019,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2019-09-01,Sep 2019,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2019-10-01,Oct 2019,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.4,0.0,1.0,
2019-11-01,Nov 2019,Beaver Creek,328,44.94966,-111.35852,7820,100200,2.3,1.3,10.0,
2019-12-01,Dec 2019,Beaver Creek,328,44.94966,-111.35852,7820,100200,3.8,4.1,20.0,
2020-01-01,Jan 2020,Beaver Creek,328,44.94966,-111.35852,7820,100200,6.5,8.0,30.0,
2020-02-01,Feb 2020,Beaver Creek,328,44.94966,-111.35852,7820,100200,10.3,11.0,42.0,
2020-03-01,Mar 2020,Beaver Creek,328,44.94966,-111.35852,7820,100200,13.8,14.8,50.0,
2020-04-01,Apr 2020,Beaver Creek,328,44.94966,-111.35852,7820,100200,18.0,17.0,67.0,
2020-05-01,May 2020,Beaver Creek,328,44.94966,-111.35852,7820,100200,17.2,18.3,48.0,
2020-06-01,Jun 2020,Beaver Creek,328,44.94966,-111.35852,7820,100200,3.7,6.0,12.0,
2020-07-01,Jul 2020,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2020-08-01,Aug 2020,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2020-09-01,Sep 2020,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2020-10-01,Oct 2020,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2020-11-01,Nov 2020,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.5,1.3,1.0,
2020-12-01,Dec 2020,Beaver Creek,328,44.94966,-111.35852,7820,100200,2.2,4.1,6.0,
2021-01-01,Jan 2021,Beaver Creek,328,44.94966,-111.35852,7820,100200,4.1,8.0,18.0,
2021-02-01,Feb 2021,Beaver Creek,328,44.94966,-111.35852,7820,100200,7.3,11.0,29.0,
2021-03-01,Mar 2021,Beaver Creek,328,44.94966,-111.35852,7820,100200,11.3,14.8,41.0,
2021-04-01,Apr 2021,Beaver Creek,328,44.94966,-111.35852,7820,100200,12.9,17.0,43.0,
2021-05-01,May 2021,Beaver Creek,328,44.94966,-111.35852,7820,100200,13.9,18.3,43.0,
2021-06-01,Jun 2021,Beaver Creek,328,44.94966,-111.35852,7820,100200,4.1,6.0,12.0,
2021-07-01,Jul 2021,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2021-08-01,Aug 2021,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2021-09-01,Sep 2021,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2021-10-01,Oct 2021,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2021-11-01,Nov 2021,Beaver Creek,328,44.94966,-111.35852,7820,100200,1.0,1.3,2.0,
2021-12-01,Dec 2021,Beaver Creek,328,44.94966,-111.35852,7820,100200,3.3,4.1,13.0,
2022-01-01,Jan 2022,Beaver Creek,328,44.94966,-111.35852,7820,100200,7.5,8.0,33.0,
2022-02-01,Feb 2022,Beaver Creek,328,44.94966,-111.35852,7820,100200,9.7,11.0,36.0,
2022-03-01,Mar 2022,Beaver Creek,328,44.94966,-111.35852,7820,100200,10.4,14.8,37.0,
2022-04-01,Apr 2022,Beaver Creek,328,44.94966,-111.35852,7820,100200,11.4,17.0,40.0,
2022-05-01,May 2022,Beaver Creek,328,44.94966,-111.35852,7820,100200,14.1,18.3,49.0,
2022-06-01,Jun 2022,Beaver Creek,328,44.94966,-111.35852,7820,100200,9.4,6.0,27.0,
2022-07-01,Jul 2022,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2022-08-01,Aug 2022,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2022-09-01,Sep 2022,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2022-10-01,Oct 2022,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2022-11-01,Nov 2022,Beaver Creek,328,44.94966,-111.35852,7820,100200,1.5,1.3,7.0,
2022-12-01,Dec 2022,Beaver Creek,328,44.94966,-111.35852,7820,100200,5.5,4.1,28.0,
2023-01-01,Jan 2023,Beaver Creek,328,44.94966,-111.35852,7820,100200,10.0,8.0,43.0,
2023-02-01,Feb 2023,Beaver Creek,328,44.94966,-111.35852,7820,100200,13.2,11.0,56.0,
2023-03-01,Mar 2023,Beaver Creek,328,44.94966,-111.35852,7820,100200,15.7,14.8,58.0,
2023-04-01,Apr 2023,Beaver Creek,328,44.94966,-111.35852,7820,100200,20.8,17.0,72.0,
2023-05-01,May 2023,Beaver Creek,328,44.94966,-111.35852,7820,100200,21.6,18.3,58.0,
2023-06-01,Jun 2023,Beaver Creek,328,44.94966,-111.35852,7820,100200,2.4,6.0,5.0,
2023-07-01,Jul 2023,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2023-08-01,Aug 2023,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2023-09-01,Sep 2023,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2023-10-01,Oct 2023,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2023-11-01,Nov 2023,Beaver Creek,328,44.94966,-111.35852,7820,100200,1.1,1.3,6.0,
2023-12-01,Dec 2023,Beaver Creek,328,44.94966,-111.35852,7820,100200,2.8,4.1,11.0,
2024-01-01,Jan 2024,Beaver Creek,328,44.94966,-111.35852,7820,100200,4.9,8.0,20.0,
2024-02-01,Feb 2024,Beaver Creek,328,44.94966,-111.35852,7820,100200,6.8,11.0,28.0,
2024-03-01,Mar 2024,Beaver Creek,328,44.94966,-111.35852,7820,100200,11.0,14.8,43.0,
2024-04-01,Apr 2024,Beaver Creek,328,44.94966,-111.35852,7820,100200,14.8,17.0,54.0,
2024-05-01,May 2024,Beaver Creek,328,44.94966,-111.35852,7820,100200,13.8,18.3,40.0,
2024-06-01,Jun 2024,Beaver Creek,328,44.94966,-111.35852,7820,100200,4.4,6.0,12.0,
2024-07-01,Jul 2024,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2024-08-01,Aug 2024,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2024-09-01,Sep 2024,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2024-10-01,Oct 2024,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2024-11-01,Nov 2024,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.6,1.3,2.0,
2024-12-01,Dec 2024,Beaver Creek,328,44.94966,-111.35852,7820,100200,2.9,4.1,11.0,
2025-01-01,Jan 2025,Beaver Creek,328,44.94966,-111.35852,7820,100200,5.8,8.0,29.0,
2025-02-01,Feb 2025,Beaver Creek,328,44.94966,-111.35852,7820,100200,8.5,11.0,33.0,
2025-03-01,Mar 2025,Beaver Creek,328,44.94966,-111.35852,7820,100200,12.5,14.8,50.0,
2025-04-01,Apr 2025,Beaver Creek,328,44.94966,-111.35852,7820,100200,14.8,17.0,51.0,
2025-05-01,May 2025,Beaver Creek,328,44.94966,-111.35852,7820,100200,14.2,18.3,39.0,
2025-06-01,Jun 2025,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,6.0,0.0,
2025-07-01,Jul 2025,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2025-08-01,Aug 2025,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2025-09-01,Sep 2025,Beaver Creek,328,44.94966,-111.35852,7820,100200,0.0,0.0,0.0,
2015-10-01,Oct 2015,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2015-11-01,Nov 2015,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2015-12-01,Dec 2015,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.6,1.6,2.0,
2016-01-01,Jan 2016,Bisson Creek,346,47.68386,-113.99895,4880,170102,3.0,3.5,13.0,
2016-02-01,Feb 2016,Bisson Creek,346,47.68386,-113.99895,4880,170102,6.0,5.9,23.0,
2016-03-01,Mar 2016,Bisson Creek,346,47.68386,-113.99895,4880,170102,6.3,7.9,17.0,
2016-04-01,Apr 2016,Bisson Creek,346,47.68386,-113.99895,4880,170102,7.9,9.1,22.0,
2016-05-01,May 2016,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,4.0,0.0,
2016-06-01,Jun 2016,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2016-07-01,Jul 2016,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2016-08-01,Aug 2016,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2016-09-01,Sep 2016,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2016-10-01,Oct 2016,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2016-11-01,Nov 2016,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2016-12-01,Dec 2016,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.1,1.6,2.0,
2017-01-01,Jan 2017,Bisson Creek,346,47.68386,-113.99895,4880,170102,3.2,3.5,14.0,
2017-02-01,Feb 2017,Bisson Creek,346,47.68386,-113.99895,4880,170102,5.1,5.9,24.0,
2017-03-01,Mar 2017,Bisson Creek,346,47.68386,-113.99895,4880,170102,7.9,7.9,34.0,
2017-04-01,Apr 2017,Bisson Creek,346,47.68386,-113.99895,4880,170102,8.3,9.1,26.0,
2017-05-01,May 2017,Bisson Creek,346,47.68386,-113.99895,4880,170102,6.5,4.0,19.0,
2017-06-01,Jun 2017,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2017-07-01,Jul 2017,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2017-08-01,Aug 2017,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2017-09-01,Sep 2017,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2017-10-01,Oct 2017,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2017-11-01,Nov 2017,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.3,0.0,1.0,
2017-12-01,Dec 2017,Bisson Creek,346,47.68386,-113.99895,4880,170102,1.7,1.6,4.0,
2018-01-01,Jan 2018,Bisson Creek,346,47.68386,-113.99895,4880,170102,7.0,3.5,38.0,
2018-02-01,Feb 2018,Bisson Creek,346,47.68386,-113.99895,4880,170102,8.8,5.9,30.0,
2018-03-01,Mar 2018,Bisson Creek,346,47.68386,-113.99895,4880,170102,11.8,7.9,41.0,
2018-04-01,Apr 2018,Bisson Creek,346,47.68386,-113.99895,4880,170102,13.7,9.1,40.0,
2018-05-01,May 2018,Bisson Creek,346,47.68386,-113.99895,4880,170102,11.9,4.0,30.0,
2018-06-01,Jun 2018,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2018-07-01,Jul 2018,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2018-08-01,Aug 2018,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2018-09-01,Sep 2018,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2018-10-01,Oct 2018,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2018-11-01,Nov 2018,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2018-12-01,Dec 2018,Bisson Creek,346,47.68386,-113.99895,4880,170102,1.3,1.6,3.0,
2019-01-01,Jan 2019,Bisson Creek,346,47.68386,-113.99895,4880,170102,3.5,3.5,17.0,
2019-02-01,Feb 2019,Bisson Creek,346,47.68386,-113.99895,4880,170102,6.1,5.9,24.0,
2019-03-01,Mar 2019,Bisson Creek,346,47.68386,-113.99895,4880,170102,10.1,7.9,44.0,
2019-04-01,Apr 2019,Bisson Creek,346,47.68386,-113.99895,4880,170102,11.5,9.1,36.0,
2019-05-01,May 2019,Bisson Creek,346,47.68386,-113.99895,4880,170102,9.7,4.0,23.0,
2019-06-01,Jun 2019,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2019-07-01,Jul 2019,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2019-08-01,Aug 2019,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2019-09-01,Sep 2019,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2019-10-01,Oct 2019,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2019-11-01,Nov 2019,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.6,0.0,3.0,
2019-12-01,Dec 2019,Bisson Creek,346,47.68386,-113.99895,4880,170102,1.4,1.6,1.0,
2020-01-01,Jan 2020,Bisson Creek,346,47.68386,-113.99895,4880,170102,3.3,3.5,12.0,
2020-02-01,Feb 2020,Bisson Creek,346,47.68386,-113.99895,4880,170102,6.6,5.9,23.0,
2020-03-01,Mar 2020,Bisson Creek,346,47.68386,-113.99895,4880,170102,8.6,7.9,30.0,
2020-04-01,Apr 2020,Bisson Creek,346,47.68386,-113.99895,4880,170102,9.4,9.1,29.0,
2020-05-01,May 2020,Bisson Creek,346,47.68386,-113.99895,4880,170102,3.4,4.0,8.0,
2020-06-01,Jun 2020,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2020-07-01,Jul 2020,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2020-08-01,Aug 2020,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2020-09-01,Sep 2020,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2020-10-01,Oct 2020,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2020-11-01,Nov 2020,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.5,0.0,1.0,
2020-12-01,Dec 2020,Bisson Creek,346,47.68386,-113.99895,4880,170102,1.7,1.6,5.0,
2021-01-01,Jan 2021,Bisson Creek,346,47.68386,-113.99895,4880,170102,3.7,3.5,14.0,
2021-02-01,Feb 2021,Bisson Creek,346,47.68386,-113.99895,4880,170102,4.4,5.9,16.0,
2021-03-01,Mar 2021,Bisson Creek,346,47.68386,-113.99895,4880,170102,8.0,7.9,32.0,
2021-04-01,Apr 2021,Bisson Creek,346,47.68386,-113.99895,4880,170102,8.3,9.1,27.0,
2021-05-01,May 2021,Bisson Creek,346,47.68386,-113.99895,4880,170102,2.5,4.0,8.0,
2021-06-01,Jun 2021,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2021-07-01,Jul 2021,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2021-08-01,Aug 2021,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2021-09-01,Sep 2021,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2021-10-01,Oct 2021,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2021-11-01,Nov 2021,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.1,0.0,0.0,
2021-12-01,Dec 2021,Bisson Creek,346,47.68386,-113.99895,4880,170102,1.3,1.6,4.0,
2022-01-01,Jan 2022,Bisson Creek,346,47.68386,-113.99895,4880,170102,4.1,3.5,21.0,
2022-02-01,Feb 2022,Bisson Creek,346,47.68386,-113.99895,4880,170102,5.4,5.9,18.0,
2022-03-01,Mar 2022,Bisson Creek,346,47.68386,-113.99895,4880,170102,7.0,7.9,26.0,
2022-04-01,Apr 2022,Bisson Creek,346,47.68386,-113.99895,4880,170102,5.9,9.1,17.0,
2022-05-01,May 2022,Bisson Creek,346,47.68386,-113.99895,4880,170102,4.7,4.0,15.0,
2022-06-01,Jun 2022,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2022-07-01,Jul 2022,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2022-08-01,Aug 2022,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2022-09-01,Sep 2022,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2022-10-01,Oct 2022,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2022-11-01,Nov 2022,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.4,0.0,2.0,
2022-12-01,Dec 2022,Bisson Creek,346,47.68386,-113.99895,4880,170102,3.5,1.6,24.0,
2023-01-01,Jan 2023,Bisson Creek,346,47.68386,-113.99895,4880,170102,7.1,3.5,25.0,
2023-02-01,Feb 2023,Bisson Creek,346,47.68386,-113.99895,4880,170102,10.1,5.9,43.0,
2023-03-01,Mar 2023,Bisson Creek,346,47.68386,-113.99895,4880,170102,11.1,7.9,41.0,
2023-04-01,Apr 2023,Bisson Creek,346,47.68386,-113.99895,4880,170102,12.5,9.1,41.0,
2023-05-01,May 2023,Bisson Creek,346,47.68386,-113.99895,4880,170102,8.7,4.0,23.0,
2023-06-01,Jun 2023,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2023-07-01,Jul 2023,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2023-08-01,Aug 2023,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2023-09-01,Sep 2023,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2023-10-01,Oct 2023,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2023-11-01,Nov 2023,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.7,0.0,3.0,
2023-12-01,Dec 2023,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.7,1.6,1.0,
2024-01-01,Jan 2024,Bisson Creek,346,47.68386,-113.99895,4880,170102,1.2,3.5,3.0,
2024-02-01,Feb 2024,Bisson Creek,346,47.68386,-113.99895,4880,170102,3.5,5.9,9.0,
2024-03-01,Mar 2024,Bisson Creek,346,47.68386,-113.99895,4880,170102,6.4,7.9,21.0,
2024-04-01,Apr 2024,Bisson Creek,346,47.68386,-113.99895,4880,170102,7.8,9.1,24.0,
2024-05-01,May 2024,Bisson Creek,346,47.68386,-113.99895,4880,170102,2.6,4.0,8.0,
2024-06-01,Jun 2024,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2024-07-01,Jul 2024,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2024-08-01,Aug 2024,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2024-09-01,Sep 2024,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2024-10-01,Oct 2024,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2024-11-01,Nov 2024,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.2,0.0,1.0,
2024-12-01,Dec 2024,Bisson Creek,346,47.68386,-113.99895,4880,170102,1.5,1.6,5.0,
2025-01-01,Jan 2025,Bisson Creek,346,47.68386,-113.99895,4880,170102,3.8,3.5,23.0,
2025-02-01,Feb 2025,Bisson Creek,346,47.68386,-113.99895,4880,170102,5.4,5.9,20.0,
2025-03-01,Mar 2025,Bisson Creek,346,47.68386,-113.99895,4880,170102,8.2,7.9,31.0,
2025-04-01,Apr 2025,Bisson Creek,346,47.68386,-113.99895,4880,170102,9.0,9.1,29.0,
2025-05-01,May 2025,Bisson Creek,346,47.68386,-113.99895,4880,170102,4.3,4.0,12.0,
2025-06-01,Jun 2025,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2025-07-01,Jul 2025,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2025-08-01,Aug 2025,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2025-09-01,Sep 2025,Bisson Creek,346,47.68386,-113.99895,4880,170102,0.0,0.0,0.0,
2015-10-01,Oct 2015,Black Bear,347,44.50832,-111.12803,8160,100200,0.0,0.0,0.0,
2015-11-01,Nov 2015,Black Bear,347,44.50832,-111.12803,8160,100200,0.9,2.8,4.0,
2015-12-01,Dec 2015,Black Bear,347,44.50832,-111.12803,8160,100200,5.1,8.5,22.0,
2016-01-01,Jan 2016,Black Bear,347,44.50832,-111.12803,8160,100200,15.4,16.4,62.0,
2016-02-01,Feb 2016,Black Bear,347,44.50832,-111.12803,8160,100200,21.1,22.8,77.0,
2016-03-01,Mar 2016,Black Bear,347,44.50832,-111.12803,8160,100200,24.2,29.9,76.0,
2016-04-01,Apr 2016,Black Bear,347,44.50832,-111.12803,8160,100200,31.9,37.0,99.0,
2016-05-01,May 2016,Black Bear,347,44.50832,-111.12803,8160,100200,30.2,40.1,72.0,
2016-06-01,Jun 2016,Black Bear,347,44.50832,-111.12803,8160,100200,14.0,26.4,29.0,
2016-07-01,Jul 2016,Black Bear,347,44.50832,-111.12803,8160,100200,0.0,0.0,0.0,
2016-08-01,Aug 2016,Black Bear,347,44.50832,-111.12803,8160,100200,0.0,0.0,0.0,
2016-09-01,Sep 2016,Black Bear,347,44.50832,-111.12803,8160,100200,0.0,0.0,0.0,
2016-10-01,Oct 2016,Black Bear,347,44.50832,-111.12803,8160,100200,0.0,0.0,0.0,
2016-11-01,Nov 2016,Black Bear,347,44.50832,-111.12803,8160,100200,0.3,2.8,1.0,
2016-12-01,Dec 2016,Black Bear,347,44.50832,-111.12803,8160,100200,5.0,8.5,24.0,
2017-01-01,Jan 2017,Black Bear,347,44.50832,-111.12803,8160,100200,15.8,16.4,64.0,
2017-02-01,Feb 2017,Black Bear,347,44.50832,-111.12803,8160,100200,22.7,22.8,76.0,
2017-03-01,Mar 2017,Black Bear,347,44.50832,-111.12803,8160,100200,37.5,29.9,130.0,
2017-04-01,Apr 2017,Black Bear,347,44.50832,-111.12803,8160,100200,46.5,37.0,113.0,
2017-05-01,May 2017,Black Bear,347,44.50832,-111.12803,8160,100200,52.0,40.1,123.0,
2017-06-01,Jun 2017,Black Bear,347,44.50832,-111.12803,8160,100200,36.6,26.4,69.0,
2017-07-01,Jul 2017,Black Bear,347,44.50832,-111.12803,8160,100200,0.0,0.0,0.0,
2017-08-01,Aug 2017,Black Bear,347,44.50832,-111.12803,8160,100200,0.0,0.0,0.0,
2017-09-01,Sep 2017,Black Bear,347,44.50832,-111.12803,8160,100200,0.0,0.0,0.0,
2017-10-01,Oct 2017,Black Bear,347,44.50832,-111.12803,8160,100200,1.8,0.0,5.0,
2017-11-01,Nov 2017,Black Bear,347,44.50832,-111.12803,8160,100200,3.6,2.8,8.0,
2017-12-01,Dec 2017,Black Bear,347,44.50832,-111.12803,8160,100200,12.5,8.5,41.0,
2018-01-01,Jan 2018,Black Bear,347,44.50832,-111.12803,8160,100200,17.7,16.4,68.0,
2018-02-01,Feb 2018,Black Bear,347,44.50832,-111.12803,8160,100200,26.7,22.8,90.0,
2018-03-01,Mar 2018,Black Bear,347,44.50832,-111.12803,8160,100200,35.8,29.9,125.0,
